# Motion State
# Angle Units : degrees
# Time        	centreOfRotation	centreOfMass	rotation	velocity	omega
9.8           	(0.000000e+00 -2.988564e-08 0.000000e+00)	(0.000000e+00 -2.988564e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.361383e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
9.9           	(0.000000e+00 -3.201237e-08 0.000000e+00)	(0.000000e+00 -3.201237e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.874106e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10            	(0.000000e+00 -3.363386e-08 0.000000e+00)	(0.000000e+00 -3.363386e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.355964e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.1          	(0.000000e+00 -3.472430e-08 0.000000e+00)	(0.000000e+00 -3.472430e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.157642e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.2          	(0.000000e+00 -3.526538e-08 0.000000e+00)	(0.000000e+00 -3.526538e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.614937e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.3          	(0.000000e+00 -3.524729e-08 0.000000e+00)	(0.000000e+00 -3.524729e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.982927e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.4          	(0.000000e+00 -3.466880e-08 0.000000e+00)	(0.000000e+00 -3.466880e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 8.545409e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.5          	(0.000000e+00 -3.353821e-08 0.000000e+00)	(0.000000e+00 -3.353821e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.398403e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.6          	(0.000000e+00 -3.187199e-08 0.000000e+00)	(0.000000e+00 -3.187199e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.921480e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.7          	(0.000000e+00 -2.969525e-08 0.000000e+00)	(0.000000e+00 -2.969525e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.415041e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.8          	(0.000000e+00 -2.704191e-08 0.000000e+00)	(0.000000e+00 -2.704191e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.871216e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
10.9          	(0.000000e+00 -2.395281e-08 0.000000e+00)	(0.000000e+00 -2.395281e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.283388e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11            	(0.000000e+00 -2.047514e-08 0.000000e+00)	(0.000000e+00 -2.047514e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.645427e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.1          	(0.000000e+00 -1.666196e-08 0.000000e+00)	(0.000000e+00 -1.666196e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.950630e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.2          	(0.000000e+00 -1.257388e-08 0.000000e+00)	(0.000000e+00 -1.257388e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.194211e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.3          	(0.000000e+00 -8.273539e-09 0.000000e+00)	(0.000000e+00 -8.273539e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.373027e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.4          	(0.000000e+00 -3.827821e-09 0.000000e+00)	(0.000000e+00 -3.827821e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.483859e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.5          	(0.000000e+00 6.941793e-10 0.000000e+00)	(0.000000e+00 6.941793e-10 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.525004e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.6          	(0.000000e+00 5.222187e-09 0.000000e+00)	(0.000000e+00 5.222187e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.495694e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.7          	(0.000000e+00 9.685567e-09 0.000000e+00)	(0.000000e+00 9.685567e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.396235e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.8          	(0.000000e+00 1.401466e-08 0.000000e+00)	(0.000000e+00 1.401466e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.228092e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
11.9          	(0.000000e+00 1.814175e-08 0.000000e+00)	(0.000000e+00 1.814175e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.993833e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12            	(0.000000e+00 2.200233e-08 0.000000e+00)	(0.000000e+00 2.200233e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.697043e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.1          	(0.000000e+00 2.553584e-08 0.000000e+00)	(0.000000e+00 2.553584e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.342704e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.2          	(0.000000e+00 2.868773e-08 0.000000e+00)	(0.000000e+00 2.868773e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.935630e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.3          	(0.000000e+00 3.140710e-08 0.000000e+00)	(0.000000e+00 3.140710e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.481957e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.4          	(0.000000e+00 3.365165e-08 0.000000e+00)	(0.000000e+00 3.365165e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.989298e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.5          	(0.000000e+00 3.538569e-08 0.000000e+00)	(0.000000e+00 3.538569e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.465022e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.6          	(0.000000e+00 3.658169e-08 0.000000e+00)	(0.000000e+00 3.658169e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.171159e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.7          	(0.000000e+00 3.721993e-08 0.000000e+00)	(0.000000e+00 3.721993e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.540554e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.8          	(0.000000e+00 3.728980e-08 0.000000e+00)	(0.000000e+00 3.728980e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.152960e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
12.9          	(0.000000e+00 3.678933e-08 0.000000e+00)	(0.000000e+00 3.678933e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.823524e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13            	(0.000000e+00 3.572510e-08 0.000000e+00)	(0.000000e+00 3.572510e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.338363e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.1          	(0.000000e+00 3.411261e-08 0.000000e+00)	(0.000000e+00 3.411261e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.874725e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.2          	(0.000000e+00 3.197565e-08 0.000000e+00)	(0.000000e+00 3.197565e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.383208e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.3          	(0.000000e+00 2.934619e-08 0.000000e+00)	(0.000000e+00 2.934619e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.855929e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.4          	(0.000000e+00 2.626379e-08 0.000000e+00)	(0.000000e+00 2.626379e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.285684e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.5          	(0.000000e+00 2.277482e-08 0.000000e+00)	(0.000000e+00 2.277482e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.665820e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.6          	(0.000000e+00 1.893215e-08 0.000000e+00)	(0.000000e+00 1.893215e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.990418e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.7          	(0.000000e+00 1.479399e-08 0.000000e+00)	(0.000000e+00 1.479399e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.254734e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.8          	(0.000000e+00 1.042268e-08 0.000000e+00)	(0.000000e+00 1.042268e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.454822e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
13.9          	(0.000000e+00 5.884343e-09 0.000000e+00)	(0.000000e+00 5.884343e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.587362e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14            	(0.000000e+00 1.247956e-09 0.000000e+00)	(0.000000e+00 1.247956e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.650502e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.1          	(0.000000e+00 -3.416660e-09 0.000000e+00)	(0.000000e+00 -3.416660e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.643533e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.2          	(0.000000e+00 -8.039109e-09 0.000000e+00)	(0.000000e+00 -8.039109e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.566572e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.3          	(0.000000e+00 -1.254980e-08 0.000000e+00)	(0.000000e+00 -1.254980e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.420911e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.4          	(0.000000e+00 -1.688093e-08 0.000000e+00)	(0.000000e+00 -1.688093e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.208852e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.5          	(0.000000e+00 -2.096751e-08 0.000000e+00)	(0.000000e+00 -2.096751e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.933753e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.6          	(0.000000e+00 -2.474844e-08 0.000000e+00)	(0.000000e+00 -2.474844e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.600195e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.7          	(0.000000e+00 -2.816790e-08 0.000000e+00)	(0.000000e+00 -2.816790e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.213028e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.8          	(0.000000e+00 -3.117449e-08 0.000000e+00)	(0.000000e+00 -3.117449e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.778237e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
14.9          	(0.000000e+00 -3.372437e-08 0.000000e+00)	(0.000000e+00 -3.372437e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.303224e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15            	(0.000000e+00 -3.578094e-08 0.000000e+00)	(0.000000e+00 -3.578094e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.794790e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.1          	(0.000000e+00 -3.731395e-08 0.000000e+00)	(0.000000e+00 -3.731395e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.260908e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.2          	(0.000000e+00 -3.830276e-08 0.000000e+00)	(0.000000e+00 -3.830276e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -7.104141e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.3          	(0.000000e+00 -3.873478e-08 0.000000e+00)	(0.000000e+00 -3.873478e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.514066e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.4          	(0.000000e+00 -3.860557e-08 0.000000e+00)	(0.000000e+00 -3.860557e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.075391e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.5          	(0.000000e+00 -3.791970e-08 0.000000e+00)	(0.000000e+00 -3.791970e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 9.574508e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.6          	(0.000000e+00 -3.669067e-08 0.000000e+00)	(0.000000e+00 -3.669067e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.489988e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.7          	(0.000000e+00 -3.493973e-08 0.000000e+00)	(0.000000e+00 -3.493973e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.997127e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.8          	(0.000000e+00 -3.269641e-08 0.000000e+00)	(0.000000e+00 -3.269641e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.470972e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
15.9          	(0.000000e+00 -2.999778e-08 0.000000e+00)	(0.000000e+00 -2.999778e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.904155e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16            	(0.000000e+00 -2.688810e-08 0.000000e+00)	(0.000000e+00 -2.688810e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.290264e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.1          	(0.000000e+00 -2.341725e-08 0.000000e+00)	(0.000000e+00 -2.341725e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.623499e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.2          	(0.000000e+00 -1.964111e-08 0.000000e+00)	(0.000000e+00 -1.964111e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.898628e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.3          	(0.000000e+00 -1.562000e-08 0.000000e+00)	(0.000000e+00 -1.562000e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.111014e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.4          	(0.000000e+00 -1.141908e-08 0.000000e+00)	(0.000000e+00 -1.141908e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.258512e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.5          	(0.000000e+00 -7.102974e-09 0.000000e+00)	(0.000000e+00 -7.102974e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.339124e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.6          	(0.000000e+00 -2.740830e-09 0.000000e+00)	(0.000000e+00 -2.740830e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.351114e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.7          	(0.000000e+00 1.599253e-09 0.000000e+00)	(0.000000e+00 1.599253e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.295305e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.8          	(0.000000e+00 5.849780e-09 0.000000e+00)	(0.000000e+00 5.849780e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 4.171254e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
16.9          	(0.000000e+00 9.941760e-09 0.000000e+00)	(0.000000e+00 9.941760e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.981696e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17            	(0.000000e+00 1.381317e-08 0.000000e+00)	(0.000000e+00 1.381317e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.731006e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.1          	(0.000000e+00 1.740377e-08 0.000000e+00)	(0.000000e+00 1.740377e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.422907e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.2          	(0.000000e+00 2.065899e-08 0.000000e+00)	(0.000000e+00 2.065899e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 3.061291e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.3          	(0.000000e+00 2.352635e-08 0.000000e+00)	(0.000000e+00 2.352635e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.651966e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.4          	(0.000000e+00 2.596292e-08 0.000000e+00)	(0.000000e+00 2.596292e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 2.202974e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.5          	(0.000000e+00 2.793230e-08 0.000000e+00)	(0.000000e+00 2.793230e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.722386e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.6          	(0.000000e+00 2.940769e-08 0.000000e+00)	(0.000000e+00 2.940769e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.224393e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.7          	(0.000000e+00 3.038109e-08 0.000000e+00)	(0.000000e+00 3.038109e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 7.027371e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.8          	(0.000000e+00 3.081316e-08 0.000000e+00)	(0.000000e+00 3.081316e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 1.647680e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
17.9          	(0.000000e+00 3.071062e-08 0.000000e+00)	(0.000000e+00 3.071062e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.691458e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18            	(0.000000e+00 3.007487e-08 0.000000e+00)	(0.000000e+00 3.007487e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -8.964935e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.1          	(0.000000e+00 2.891764e-08 0.000000e+00)	(0.000000e+00 2.891764e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.407514e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.2          	(0.000000e+00 2.725985e-08 0.000000e+00)	(0.000000e+00 2.725985e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.894386e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.3          	(0.000000e+00 2.512886e-08 0.000000e+00)	(0.000000e+00 2.512886e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.349666e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.4          	(0.000000e+00 2.256051e-08 0.000000e+00)	(0.000000e+00 2.256051e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.765573e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.5          	(0.000000e+00 1.959772e-08 0.000000e+00)	(0.000000e+00 1.959772e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.136501e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.6          	(0.000000e+00 1.628751e-08 0.000000e+00)	(0.000000e+00 1.628751e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.456893e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.7          	(0.000000e+00 1.268393e-08 0.000000e+00)	(0.000000e+00 1.268393e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.719470e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.8          	(0.000000e+00 8.848573e-09 0.000000e+00)	(0.000000e+00 8.848573e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.920327e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
18.9          	(0.000000e+00 4.843279e-09 0.000000e+00)	(0.000000e+00 4.843279e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.057756e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19            	(0.000000e+00 7.330617e-10 0.000000e+00)	(0.000000e+00 7.330617e-10 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.129095e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.1          	(0.000000e+00 -3.414910e-09 0.000000e+00)	(0.000000e+00 -3.414910e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.133014e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.2          	(0.000000e+00 -7.532967e-09 0.000000e+00)	(0.000000e+00 -7.532967e-09 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -4.069468e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.3          	(0.000000e+00 -1.155385e-08 0.000000e+00)	(0.000000e+00 -1.155385e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.939455e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.4          	(0.000000e+00 -1.541188e-08 0.000000e+00)	(0.000000e+00 -1.541188e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.744990e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.5          	(0.000000e+00 -1.904383e-08 0.000000e+00)	(0.000000e+00 -1.904383e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.489134e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.6          	(0.000000e+00 -2.239014e-08 0.000000e+00)	(0.000000e+00 -2.239014e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -3.175844e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.7          	(0.000000e+00 -2.539551e-08 0.000000e+00)	(0.000000e+00 -2.539551e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.810008e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.8          	(0.000000e+00 -2.801016e-08 0.000000e+00)	(0.000000e+00 -2.801016e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -2.397305e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
19.9          	(0.000000e+00 -3.019012e-08 0.000000e+00)	(0.000000e+00 -3.019012e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)	(0.000000e+00 -1.943921e-08 0.000000e+00)	(0.000000e+00 0.000000e+00 0.000000e+00)
